kickX,kickY,kickAngle,goalZ,outcome,kickPleas,kickArou,goalPleas,goalArou
1.049107,0.057786,-2.000000,0.248367,G,0.469069,0.986342,-0.234534,0.097484
1.045827,0.027577,-10.000000,-0.203794,G,1.000000,0.583827,-0.620160,0.258229
1.054672,-0.051934,-36.000000,-0.045326,O,-0.744593,-0.335942,0.454949,0.836179
1.042699,0.038680,-8.000000,0.449978,G,0.457991,0.779093,-0.228995,-0.636009
1.052163,0.081898,8.000000,-0.404176,D,-0.300000,0.629764,1.000000,-0.469692
1.097419,0.118854,34.000000,-0.147911,O,-0.781571,-0.432083,0.647750,0.462726
1.044533,-0.006892,-20.000000,0.295062,G,0.610710,0.399839,-0.305355,-0.072024
1.053711,0.084816,10.000000,-0.202755,G,0.577330,0.508487,-0.288665,0.262371
1.086469,0.109952,26.000000,-0.096481,O,-0.664542,-0.127810,0.596657,0.648521
1.046801,0.040421,-6.000000,0.252415,D,-0.300000,0.860379,1.000000,0.081733
1.051524,0.151920,10.000000,0.049887,G,0.967318,0.566324,-0.483659,0.818244
1.050298,-0.041106,-32.000000,0.053062,O,-0.641309,-0.067404,0.553864,0.804130
1.050551,-0.008470,-22.000000,-0.398091,O,-0.587740,0.071877,0.102420,-0.445744
1.043253,0.041942,-6.000000,0.198978,G,0.245034,0.923449,-0.122517,0.276117
1.055949,0.084095,10.000000,-0.201047,G,0.377135,0.610507,-0.188568,0.269363
1.007541,0.049750,-24.000000,0.403773,O,-0.552020,0.164747,0.903702,-0.468007
1.057314,0.085447,12.000000,-0.403140,D,-0.300000,0.522350,1.000000,-0.465823
1.056852,0.077224,10.000000,-0.302127,G,0.441921,0.477247,-0.220960,-0.097429
1.043929,0.014267,-14.000000,-0.204512,G,1.000000,0.589922,-0.614787,0.255601
1.108962,0.126755,36.000000,-0.299992,O,-0.841272,-0.587308,0.800790,-0.093781
1.065464,0.095484,18.000000,-0.449901,D,-0.300000,0.355388,1.000000,-0.635334
1.041346,0.028370,-10.000000,-0.351855,G,1.000000,0.716592,-0.634957,-0.278361
1.059962,0.082794,12.000000,-0.000201,G,0.932833,0.533238,-0.466416,0.998743
1.049901,0.016086,-14.000000,-0.451420,G,1.000000,0.608330,-0.843301,-0.642295
1.048042,0.025411,-12.000000,-0.347156,G,1.000000,0.657186,-0.690221,-0.263295
1.049462,0.072467,4.000000,0.501625,G,1.000000,0.868333,-0.632367,-0.820730
1.096344,0.115890,30.000000,0.353044,O,-0.694367,-0.205354,0.146741,-0.284578
1.102567,0.125397,36.000000,-0.199960,O,-0.809367,-0.504353,0.700588,0.270589
1.077813,0.100025,22.000000,0.100342,O,-0.597047,0.047679,0.400175,0.637000
1.049666,0.032801,-8.000000,-0.450276,G,1.000000,0.791002,-0.658757,-0.635485
1.047668,0.031269,-10.000000,0.346339,D,-0.300000,0.692484,1.000000,-0.258453
1.046397,0.006675,-18.000000,0.000777,R,-0.400000,0.234307,0.500848,0.996917
1.055263,0.146917,8.000000,-0.103049,G,0.580904,0.606635,-0.290452,0.625770
1.051716,0.078575,6.000000,-0.396819,G,0.308033,0.756302,-0.154016,-0.446233
1.090421,0.115799,30.000000,0.047482,O,-0.649869,-0.089659,0.452512,0.827318
1.064504,0.091546,14.000000,0.054376,G,1.000000,0.435042,-0.618993,0.803508
1.071597,0.097018,16.000000,-0.051348,L,-0.400000,0.385341,0.551488,0.812770
1.055787,0.067539,4.000000,-0.200052,D,-0.300000,0.804992,1.000000,0.272455
1.062797,0.096943,16.000000,0.153542,L,-0.400000,0.384502,0.345966,0.439876
1.044848,-0.017460,-24.000000,-0.401478,O,-0.554612,0.158010,0.098713,-0.459227
1.064106,0.087565,16.000000,-0.398561,D,-0.300000,0.537508,1.000000,-0.451767
1.047973,0.071160,2.000000,0.199304,G,0.709646,0.844404,-0.354823,0.275539
1.044320,0.027058,-10.000000,-0.245755,G,1.000000,0.412562,-0.833335,0.105827
1.042030,0.017683,-14.000000,0.300606,G,0.454170,0.471774,-0.227085,-0.095058
1.068107,0.087810,16.000000,0.351960,L,-0.400000,0.379066,0.148446,-0.278378
1.068262,0.093063,16.000000,-0.301303,L,-0.400000,0.380343,0.801339,-0.095778
1.082790,0.108815,24.000000,-0.101784,O,-0.601114,0.037104,0.601386,0.631324
1.046851,0.027612,-10.000000,0.502458,G,0.481256,0.736958,-0.240628,-0.831526
1.099396,0.119559,34.000000,0.445668,O,-0.748805,-0.346893,0.054185,-0.621147
1.040842,-0.002801,-20.000000,0.297448,R,-0.400000,0.363979,0.797798,-0.082900
1.134305,0.176119,34.000000,0.395363,O,-0.688066,-0.188972,0.104534,-0.438057
1.050115,0.058474,-2.000000,0.350326,G,0.452707,0.875651,-0.226353,-0.275282
1.057474,0.076320,6.000000,0.350456,G,1.000000,0.740100,-0.610321,-0.274257
1.056946,0.084580,10.000000,-0.400215,G,0.223908,0.711690,-0.111954,-0.455506
1.048633,0.025915,-12.000000,-0.253822,G,1.000000,0.634952,-0.618453,0.078527
1.048106,0.044751,-4.000000,-0.504665,G,1.000000,0.822184,-0.682407,-0.834876
1.060634,0.093516,14.000000,-0.198906,G,0.712495,0.444585,-0.356247,0.275755
1.052626,-0.023543,-26.000000,0.001155,O,-0.555611,0.155413,0.500436,0.998413
1.070114,0.088193,16.000000,-0.103579,L,-0.400000,0.373952,0.602276,0.628088
1.044472,0.008461,-18.000000,-0.402754,G,1.000000,0.418606,-0.984247,-0.464920
1.049607,0.072256,6.000000,0.354595,G,1.000000,0.738160,-0.616685,-0.290345
1.054544,0.068637,2.000000,0.045761,G,0.317833,0.886516,-0.158916,0.834792
1.058435,-0.051748,-36.000000,-0.254828,O,-0.770923,-0.404399,0.245900,0.076001
1.054183,0.063398,0.000000,-0.299196,G,0.506363,0.953967,-0.253181,-0.088052
1.048143,-0.040693,-34.000000,-0.245601,O,-0.695672,-0.208748,0.254301,0.106550
1.045984,0.044174,-4.000000,-0.003472,G,0.424789,0.791911,-0.212395,0.984345
1.090626,0.110768,28.000000,-0.048018,O,-0.687530,-0.187579,0.547866,0.825941
1.048687,-0.012824,-24.000000,0.151350,R,-0.400000,0.286771,0.651046,0.450742
1.002111,-0.010378,-36.000000,0.097319,O,-0.748692,-0.346600,0.597258,0.646334
1.076276,0.102164,22.000000,-0.504270,L,-0.400000,0.239346,1.004150,-0.833272
1.041787,-0.015599,-24.000000,0.400008,O,-0.557570,0.150318,0.900074,-0.454815
1.043315,0.002274,-18.000000,0.400256,G,0.304454,0.447714,-0.152227,-0.454762
1.063421,0.088244,16.000000,0.296116,G,1.000000,0.383821,-0.912165,-0.076311
1.095582,0.120726,34.000000,-0.304123,O,-0.773245,-0.410438,0.804446,-0.107076
1.069440,0.099083,20.000000,-0.295668,L,-0.400000,0.241103,0.796615,-0.078599
1.123629,0.184728,34.000000,-0.051711,O,-0.752893,-0.357523,0.551869,0.811384
1.058562,0.073157,6.000000,0.097973,G,0.724072,0.735959,-0.362036,0.643654
1.044183,-0.028888,-28.000000,0.345813,O,-0.628427,-0.033911,0.846154,-0.258740
1.051524,0.046125,-6.000000,-0.502931,G,1.000000,0.870329,-0.632571,-0.828729
1.085911,0.112241,30.000000,0.049567,O,-0.743688,-0.333588,0.450120,0.818620
1.046341,0.066090,0.000000,0.454832,G,1.000000,0.940685,-0.513524,-0.651672
1.056330,0.072860,6.000000,-0.446672,G,0.312984,0.709713,-0.156492,-0.624651
1.046888,0.064300,0.000000,-0.103149,D,-0.300000,0.901627,1.000000,0.625792
1.049456,-0.011960,-22.000000,-0.451559,R,-0.400000,0.226259,0.048483,-0.641880
1.083540,0.107701,24.000000,-0.504779,O,-0.593517,0.056857,1.004625,-0.835000
1.057009,0.083608,12.000000,-0.147957,G,0.683309,0.509851,-0.341654,0.460020
1.043176,0.012782,-16.000000,-0.351340,G,1.000000,0.395060,-0.956214,-0.277360
1.051372,-0.030703,-30.000000,-0.351344,O,-0.640616,-0.065603,0.148557,-0.277974
1.045942,-0.037960,-32.000000,-0.097420,O,-0.662430,-0.122319,0.401471,0.641713
1.045494,0.045832,-4.000000,0.446736,G,0.679298,0.893550,-0.339649,-0.622179
1.106290,0.126610,36.000000,-0.147480,O,-0.826469,-0.548821,0.648137,0.461319
1.090940,0.111988,28.000000,-0.197129,O,-0.663807,-0.125899,0.696067,0.287028
1.044769,-0.031741,-30.000000,-0.502265,O,-0.652471,-0.096424,-0.002384,-0.826850
1.041016,0.008858,-16.000000,0.247710,G,0.595029,0.454237,-0.297515,0.097280
1.099055,0.118121,34.000000,0.003088,O,-0.771596,-0.406148,0.496632,0.987754
1.048144,0.055363,-2.000000,0.153069,G,0.262297,0.977534,-0.131149,0.441403
1.070178,0.101379,20.000000,0.251526,L,-0.400000,0.264917,0.248792,0.086515
1.108856,0.180193,30.000000,-0.446370,O,-0.706562,-0.237060,0.946356,-0.623114
1.064798,0.100828,18.000000,-0.201908,O,-0.551144,0.167025,0.701758,0.266334
1.093761,0.114053,30.000000,-0.302331,O,-0.575562,0.103540,0.802415,-0.099690
1.014502,0.054850,-20.000000,0.151143,G,0.935825,0.381250,-0.467912,0.451500
1.043819,0.021737,-12.000000,0.153748,G,0.284013,0.703818,-0.142006,0.439361
1.049773,-0.022810,-28.000000,-0.398103,O,-0.587083,0.073583,0.101651,-0.448540
1.016730,0.088396,-10.000000,0.297952,D,-0.300000,0.726076,1.000000,-0.084466
1.096413,0.125849,34.000000,0.047130,O,-0.786246,-0.444240,0.452389,0.826868
1.048021,0.056001,-2.000000,0.054231,D,-0.300000,0.987005,1.000000,0.804826
1.043834,0.001138,-18.000000,0.298374,R,-0.400000,0.384569,0.797472,-0.081715
1.059792,0.079736,8.000000,0.001459,G,0.753201,0.624686,-0.376601,0.995323
1.093074,0.113346,30.000000,0.402713,O,-0.681904,-0.172949,0.097643,-0.463117
1.054824,0.066188,0.000000,0.397626,G,0.815325,0.989883,-0.407662,-0.445620
1.066129,0.085776,14.000000,-0.401908,G,0.306035,0.445108,-0.153017,-0.461363
1.040467,0.035776,-8.000000,0.351089,G,0.376471,0.836544,-0.188236,-0.278879
1.049519,0.008109,-16.000000,-0.251712,R,-0.400000,0.370200,0.246942,0.079789
1.060007,0.145071,8.000000,-0.053218,D,-0.300000,0.830249,1.000000,0.807069
1.049554,-0.006753,-22.000000,0.245536,O,-0.590437,0.064863,0.745044,0.108931
1.096175,0.120080,32.000000,0.501107,O,-0.751466,-0.353811,-0.001912,-0.825135
1.065197,0.093745,16.000000,-0.147029,G,0.966815,0.369341,-0.483407,0.464541
1.058421,0.073632,8.000000,-0.498886,G,0.314316,0.658384,-0.157158,-0.813725
1.050846,-0.051723,-36.000000,0.204772,O,-0.718737,-0.268716,0.704609,0.255969
1.046060,-0.029859,-28.000000,-0.447446,O,-0.620622,-0.013617,0.052264,-0.628132
1.074803,0.109267,24.000000,0.101768,O,-0.580891,0.089684,0.398328,0.630282
1.042622,-0.014111,-24.000000,0.098387,R,-0.400000,0.232447,0.598376,0.642270
1.047503,0.018364,-12.000000,-0.301212,G,1.000000,0.651957,-0.649416,-0.095904
1.045920,0.043562,-6.000000,0.252020,D,-0.300000,0.857606,1.000000,0.084741
1.051243,0.063805,2.000000,-0.095189,D,-0.300000,0.851095,1.000000,0.653166
1.042803,0.011748,-16.000000,0.304739,R,-0.400000,0.372738,0.804209,-0.106215
1.044246,0.143091,4.000000,-0.493817,G,0.578800,0.794787,-0.289400,-0.798591
1.040148,0.002970,-18.000000,0.095521,G,1.000000,0.367970,-0.536069,0.651051
1.043463,0.000328,-18.000000,0.351004,G,0.488503,0.404358,-0.244251,-0.277783
1.043759,-0.008879,-22.000000,-0.245740,R,-0.400000,0.296162,0.254475,0.107183
1.042544,0.133222,2.000000,-0.198339,D,-0.300000,0.798325,1.000000,0.278623
1.044038,-0.018748,-24.000000,0.454207,R,-0.400000,0.249904,0.954238,-0.651774
1.049721,0.062639,0.000000,0.004183,D,-0.300000,0.926550,1.000000,0.985311
1.088932,0.111642,28.000000,0.452208,O,-0.664507,-0.127719,0.047492,-0.645483
1.068669,0.097234,18.000000,0.049184,G,1.000000,0.429320,-0.619941,0.820870
1.060598,0.091653,14.000000,0.196002,G,1.000000,0.440077,-0.755947,0.287185
1.080794,0.105994,22.000000,-0.251104,O,-0.606656,0.022694,0.750992,0.087300
1.048573,0.055302,-2.000000,0.150920,G,0.342171,0.979697,-0.171086,0.451698
1.066736,0.087475,14.000000,-0.254418,G,0.397199,0.546814,-0.198600,0.074232
1.081868,0.116641,28.000000,-0.302829,O,-0.662967,-0.123713,0.802247,-0.099080
1.048423,0.061677,2.000000,-0.001341,G,0.283426,0.856967,-0.141713,0.995199
1.074815,0.102195,24.000000,0.396430,O,-0.551815,0.165282,0.103929,-0.440257
1.049754,-0.046826,-34.000000,-0.504531,O,-0.702621,-0.226814,-0.004867,-0.835882
1.047360,0.017548,-14.000000,-0.002372,G,0.933731,0.535499,-0.466866,0.991401
1.052242,0.073778,8.000000,0.449636,G,1.000000,0.691750,-0.758193,-0.636156
1.066976,0.095693,18.000000,-0.048965,L,-0.400000,0.382373,0.547643,0.826755
1.040501,0.001583,-18.000000,0.196699,G,0.823203,0.391634,-0.411601,0.284491
1.045025,0.024916,-12.000000,0.046551,G,0.671079,0.618765,-0.335539,0.833834
1.057897,-0.054880,-36.000000,0.100770,O,-0.734025,-0.308464,0.600542,0.634392
1.053450,0.063730,2.000000,0.296142,G,0.840410,0.875771,-0.420205,-0.076276
1.063547,0.092057,14.000000,0.100312,G,1.000000,0.507748,-0.592500,0.635463
1.084136,0.106630,26.000000,-0.002443,O,-0.623506,-0.021115,0.502826,0.989725
1.051185,0.070459,2.000000,-0.301818,G,0.370115,0.883844,-0.185058,-0.095323
1.076556,0.104118,24.000000,0.099878,O,-0.607127,0.021469,0.400632,0.638663
1.041433,0.021353,-12.000000,-0.197410,G,1.000000,0.659522,-0.537809,0.282432
1.121800,0.187182,34.000000,-0.148107,O,-0.782688,-0.434989,0.648415,0.460310
1.050267,-0.034658,-30.000000,0.148399,O,-0.632863,-0.045444,0.648267,0.460848
1.044507,0.021057,-14.000000,0.195714,G,0.521365,0.542454,-0.260683,0.284134
1.041733,-0.006797,-22.000000,-0.446987,R,-0.400000,0.322638,0.053252,-0.624539
1.058818,0.144496,10.000000,0.001811,G,0.682975,0.659817,-0.341488,0.995257
1.052727,-0.046006,-34.000000,0.197138,O,-0.746270,-0.340301,0.696712,0.284682
1.042775,0.033277,-10.000000,-0.300490,G,1.000000,0.675898,-0.625179,-0.094826
1.045220,-0.009353,-22.000000,0.197250,R,-0.400000,0.297621,0.697410,0.282144
1.065466,0.154430,12.000000,0.098114,G,1.000000,0.511330,-0.586896,0.642816
1.050161,0.073853,4.000000,0.354780,G,1.000000,0.737297,-0.617348,-0.289617
1.049606,0.067713,2.000000,0.495169,G,1.000000,0.863621,-0.631938,-0.802032
1.087841,0.115197,30.000000,-0.248380,O,-0.702726,-0.227087,0.748488,0.096408
1.048412,-0.037722,-30.000000,-0.100690,O,-0.628986,-0.035364,0.398963,0.632592
1.042235,-0.007500,-20.000000,0.502753,D,-0.300000,0.383578,1.000000,-0.831635
1.064028,0.092665,16.000000,-0.003026,G,1.000000,0.473973,-0.522477,0.987090
1.044258,0.047525,-6.000000,-0.350436,G,1.000000,0.817463,-0.533201,-0.275141
1.129803,0.189299,36.000000,0.405137,O,-0.802012,-0.485232,0.094767,-0.473574
1.076828,0.104186,24.000000,0.296507,O,-0.614019,0.003551,0.203749,-0.077276
1.047068,-0.037638,-32.000000,0.053136,O,-0.663917,-0.126184,0.552712,0.808320
1.098823,0.127561,34.000000,0.496021,O,-0.766501,-0.392903,0.003012,-0.807229
1.041964,0.039593,-6.000000,-0.248130,G,0.831785,0.832881,-0.415892,0.095367
1.040259,0.036011,-8.000000,0.502521,G,0.349786,0.672368,-0.174893,-0.827365
1.018669,0.098930,-6.000000,0.095593,D,-0.300000,0.828715,1.000000,0.651670
1.136957,0.192704,36.000000,0.454426,O,-0.827988,-0.552768,0.044904,-0.654893
1.088539,0.118326,28.000000,-0.403115,O,-0.689354,-0.192320,0.903819,-0.468433
1.045136,-0.007301,-22.000000,0.303566,R,-0.400000,0.237554,0.803634,-0.104123
1.048550,0.053391,-4.000000,0.449704,G,0.659492,0.880162,-0.329746,-0.634851
1.051158,-0.041317,-34.000000,0.251427,O,-0.729144,-0.295774,0.751495,0.085474
1.055889,-0.051145,-36.000000,0.154857,O,-0.742364,-0.330145,0.655165,0.435765
1.092732,0.170161,24.000000,-0.349573,O,-0.595970,0.050479,0.849689,-0.271595
1.073705,0.091528,18.000000,0.196723,L,-0.400000,0.352889,0.303316,0.284784
1.113328,0.182254,30.000000,-0.253583,O,-0.728343,-0.293691,0.753737,0.077321
1.051798,0.065256,2.000000,0.398240,G,0.908731,0.943929,-0.454365,-0.448343
1.048240,-0.016536,-24.000000,-0.003107,O,-0.624404,-0.023450,0.496722,0.988080
1.064811,0.090669,16.000000,-0.248169,L,-0.400000,0.371121,0.747833,0.098787
1.050371,0.144937,6.000000,-0.249383,D,-0.300000,0.751276,1.000000,0.093205
1.054964,0.067625,2.000000,0.154056,G,0.535523,0.886304,-0.267762,0.439760
1.078275,0.108789,24.000000,0.052390,G,1.000000,0.466438,-0.585853,0.809851
1.058252,0.078837,8.000000,0.151500,G,1.000000,0.610286,-0.540776,0.450685
1.099481,0.121649,36.000000,-0.051192,O,-0.810165,-0.506430,0.550748,0.815463
1.048391,0.030633,-8.000000,-0.346807,G,1.000000,0.798648,-0.548145,-0.261067
1.048431,0.011243,-16.000000,0.495504,D,-0.300000,0.504327,1.000000,-0.796750
1.047669,-0.028610,-30.000000,0.204626,O,-0.629110,-0.035686,0.704423,0.256642
1.049987,-0.041444,-32.000000,-0.200416,O,-0.663518,-0.125148,0.299352,0.270371
1.053682,0.068251,2.000000,0.101405,G,0.438803,0.882359,-0.219402,0.629960
1.090941,0.113807,28.000000,0.053721,O,-0.648096,-0.085050,0.445469,0.801704
1.048669,0.074593,4.000000,0.451758,G,1.000000,0.814789,-0.636810,-0.642178
1.056552,-0.051302,-36.000000,0.453957,O,-0.753562,-0.359261,0.954881,-0.654111
1.098500,0.119409,32.000000,-0.352193,O,-0.732136,-0.303553,0.851993,-0.279974
1.080460,0.107663,24.000000,-0.353217,O,-0.605051,0.026869,0.853442,-0.285243
1.053664,-0.028498,-30.000000,0.003785,O,-0.649273,-0.088109,0.503766,0.986307
1.055616,0.078842,10.000000,-0.150863,G,0.566849,0.566057,-0.283424,0.452659
1.075114,0.102156,22.000000,0.495727,O,-0.593078,0.057997,0.003096,-0.806925
1.101477,0.119768,34.000000,-0.296440,O,-0.774288,-0.413148,0.797337,-0.081226
1.043854,0.019197,-12.000000,-0.348991,G,1.000000,0.649496,-0.700034,-0.271020
1.105513,0.123497,36.000000,0.046868,O,-0.725458,-0.286192,0.453274,0.830088
1.047836,-0.045004,-34.000000,-0.500326,O,-0.716479,-0.262844,-0.000400,-0.819636
1.096388,0.123178,34.000000,0.050360,O,-0.784269,-0.439099,0.449818,0.817521
1.065263,0.097062,16.000000,-0.247687,L,-0.400000,0.372575,0.748243,0.097297
1.114403,0.175545,28.000000,0.496556,O,-0.607735,0.019889,0.003274,-0.806276
1.041574,0.006646,-16.000000,0.304817,G,0.438104,0.476044,-0.219052,-0.108741
1.048732,0.066063,2.000000,0.454121,G,1.000000,0.880374,-0.573787,-0.651492
1.049680,0.020663,-14.000000,-0.245995,G,1.000000,0.535744,-0.710159,0.105810
1.051238,-0.041880,-34.000000,0.148326,O,-0.700889,-0.222310,0.648494,0.460021
1.042506,0.011751,-16.000000,-0.354666,G,1.000000,0.458659,-0.896394,-0.291103
1.091405,0.114918,32.000000,-0.302950,O,-0.738103,-0.319069,0.802100,-0.098545
1.058169,0.090144,12.000000,-0.095461,G,0.757693,0.526782,-0.378846,0.656830
1.083993,0.114621,26.000000,0.446815,O,-0.656284,-0.106339,0.053398,-0.624006
1.045361,-0.013537,-24.000000,-0.000715,O,-0.551534,0.166013,0.499533,0.998301
1.050860,-0.033623,-30.000000,-0.103439,O,-0.651383,-0.093596,0.396564,0.623869
1.049311,0.005905,-16.000000,0.499705,D,-0.300000,0.500983,1.000000,-0.817666
1.043073,0.000689,-18.000000,0.150651,G,0.928624,0.385401,-0.464312,0.453502
1.074478,0.091458,18.000000,0.153312,L,-0.400000,0.341023,0.347195,0.444344
1.014631,0.077051,-14.000000,-0.002185,G,0.819702,0.592146,-0.409851,0.992737
1.068469,0.095392,16.000000,0.250361,L,-0.400000,0.382974,0.249608,0.089485
1.043877,-0.026839,-28.000000,0.202808,O,-0.619080,-0.009607,0.703409,0.260331
1.044793,-0.031295,-28.000000,0.396068,O,-0.610707,0.012163,0.896355,-0.441292
1.087887,0.111426,26.000000,0.100815,O,-0.619225,-0.009984,0.399243,0.633612
1.043960,0.007260,-18.000000,0.497190,D,-0.300000,0.419409,1.000000,-0.809474
1.045011,-0.018480,-26.000000,0.350059,O,-0.571846,0.113199,0.850319,-0.273886
1.063892,0.091678,14.000000,-0.152374,G,0.815906,0.439763,-0.407953,0.446239
1.064859,0.087907,14.000000,0.448777,G,1.000000,0.446372,-1.000000,-0.633913
1.070064,0.097350,20.000000,0.499318,O,-0.550096,0.169750,0.000600,-0.815999
1.051777,0.053235,-4.000000,-0.045692,G,0.274496,0.908710,-0.137248,0.832880
1.040183,-0.009871,-22.000000,-0.054622,R,-0.400000,0.266145,0.444659,0.798759
1.079127,0.163137,20.000000,0.148500,O,-0.553269,0.161499,0.351621,0.460439
1.043679,0.044732,-6.000000,-0.399736,G,1.000000,0.823416,-0.576306,-0.453535
1.054698,0.061753,0.000000,0.047274,D,-0.300000,0.971907,1.000000,0.827708
1.044458,-0.006063,-22.000000,0.004648,R,-0.400000,0.353335,0.504135,0.984964
1.019289,0.079496,-12.000000,-0.248588,G,1.000000,0.461647,-0.786968,0.095945
1.046439,-0.014511,-24.000000,0.098038,R,-0.400000,0.236647,0.598924,0.640275
1.045155,0.051605,-4.000000,-0.253378,G,0.722281,0.892489,-0.361141,0.077710
1.046826,-0.024995,-26.000000,0.352239,O,-0.570575,0.116505,0.851523,-0.278265
1.099774,0.120602,36.000000,0.053313,O,-0.812081,-0.511410,0.447308,0.808394
1.068279,0.090378,14.000000,0.402376,G,1.000000,0.407503,-0.995580,-0.465755
1.065790,0.090302,14.000000,0.198913,G,1.000000,0.429282,-0.769274,0.277977
1.048567,-0.009499,-22.000000,-0.348110,R,-0.400000,0.310226,0.152448,-0.263825
1.018551,0.091110,-10.000000,-0.402088,G,1.000000,0.729267,-0.672495,-0.460951
1.082060,0.118776,28.000000,0.400530,L,-0.400000,0.304507,0.099561,-0.456141
1.038509,0.130648,2.000000,0.501279,G,1.000000,0.857621,-0.644207,-0.824830
1.097436,0.121042,32.000000,0.250861,O,-0.755726,-0.364887,0.248447,0.085261
1.050053,-0.007513,-22.000000,0.451591,R,-0.400000,0.323064,0.952437,-0.645226
1.105916,0.182723,28.000000,-0.403149,O,-0.686670,-0.185342,0.903376,-0.466820
1.043027,0.039523,-6.000000,0.003369,D,-0.300000,0.969748,1.000000,0.984607
1.044034,-0.003103,-20.000000,0.453812,R,-0.400000,0.253304,0.953817,-0.650242
1.001699,0.042121,-24.000000,-0.004537,O,-0.558286,0.148455,0.495011,0.981860
1.071643,0.100799,18.000000,0.246059,L,-0.400000,0.339155,0.253874,0.104998
1.087805,0.169046,24.000000,-0.305027,O,-0.612239,0.008178,0.805352,-0.110371
1.050653,-0.040261,-34.000000,0.098352,O,-0.685325,-0.181845,0.598406,0.642162
1.095420,0.116909,32.000000,-0.400119,O,-0.735778,-0.313022,0.899881,-0.454111
1.101689,0.127379,34.000000,0.148660,O,-0.693975,-0.204334,0.351461,0.459858
1.050452,0.082764,8.000000,0.348628,G,1.000000,0.671215,-0.676963,-0.266104
1.082184,0.109625,26.000000,-0.303135,O,-0.635820,-0.053131,0.803293,-0.102882
1.058486,0.083449,10.000000,-0.496505,D,-0.300000,0.590891,1.000000,-0.805904
1.053994,-0.048374,-34.000000,0.051281,O,-0.703710,-0.229647,0.551314,0.813402
